V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V15,V16,V18,V19,V20,V23,V24,V27,V29,V30,V31,V35,V36,V37,target,label
0.383,0.121,0.695,0.797,-0.396,0.896,0.833,0.278,0.835,-0.402,0.653,-0.898,0.722,0.437,1.581,0.155,-0.207,1.401,0.372,-0.869,0.013,0.273,-0.349,0.843,-0.593,0.403,train
0.253,0.045,0.863,0.683,-0.646,0.948,0.835,0.5,1.406,-0.669,0.408,-0.777,0.877,0.445,0.919,0.124,-0.219,1.401,0.394,-0.755,-0.283,0.159,-0.349,1.268,-0.862,0.508,train
0.095,-0.013,1.197,0.509,-0.598,1.028,0.835,0.377,1.413,-0.78,0.16,-0.77,0.877,0.448,1.082,0.062,-0.204,1.401,0.331,-0.973,-0.292,0.085,-0.349,1.563,-1.197,0.2,train
0.143,0.341,0.932,0.25,-0.249,1.087,0.899,0.638,0.64,-0.41,-0.5,-0.91,0.891,0.799,1.862,-0.052,-0.193,1.401,0.433,-0.931,0.41,0.314,-0.349,1.017,-0.898,0.304,train
0.41,0.205,1.257,0.024,-0.002,1.092,0.922,0.597,0.787,-0.112,0.41,-0.91,0.876,0.794,1.704,-0.238,-0.193,1.401,0.295,-0.889,-0.532,0.386,-0.349,0.603,-1.638,0.686,train
0.48,0.219,1.082,-0.14,-0.212,1.087,0.934,0.361,0.865,-0.086,0.021,-0.469,0.942,0.521,1.356,-0.211,-0.197,1.401,0.348,-0.601,0.642,0.137,-0.349,1.147,-0.864,0.485,train
0.622,0.206,0.889,-0.211,-0.181,1.047,0.917,0.74,0.901,0.059,-0.398,-0.408,0.942,0.177,1.559,-0.184,0.031,1.401,0.403,-0.533,0.997,0.265,-0.2,0.88,-0.668,0.397,train
1.026,0.341,0.774,-0.342,0.254,0.965,0.917,0.964,0.472,0.17,0.804,-0.365,0.908,0.341,1.607,0.124,0.066,1.138,0.459,-0.484,0.44,0.42,-0.151,0.613,-0.826,0.705,train
0.735,0.005,1.098,-0.375,-0.183,1.084,0.89,0.541,0.919,-0.026,0.29,-0.001,0.903,0.436,1.411,0.124,0.233,1.111,0.384,-0.349,0.232,0.168,0.186,0.802,-1.216,0.53,train
0.653,-0.33,1.941,-0.438,-0.806,1.195,0.925,0.005,1.094,-0.187,0.369,-0.222,0.995,0.443,1.333,0.162,0.303,1.311,0.176,-0.573,0.445,0.114,0.186,0.931,-2.222,0.281,train
-1.167,-0.859,1.733,-0.586,-1.582,1.34,0.943,-0.042,0.908,-1.49,-0.822,-0.295,0.995,-0.566,1.352,-0.397,-1.105,1.687,0.252,-1.245,0.577,-0.668,-0.507,1.097,-1.368,-0.454,train
-1.91,-0.419,0.344,-0.719,-2.255,1.127,0.995,-0.1,0.338,-1.097,-0.954,-1.417,1.103,-0.443,1.83,-0.841,-1.079,1.688,0.208,-1.728,0.471,-0.185,-0.586,0.666,0.836,-0.678,train
-0.22,-0.172,0.889,-0.736,-0.663,1.001,0.995,0.449,-0.029,-0.406,-0.359,-1.444,0.664,0.437,1.448,-0.841,-0.201,1.688,0.278,-1.729,0.604,0.096,-0.943,-0.204,-1.706,0.147,train
0.192,-0.129,1.289,-0.758,-0.804,1.033,0.903,0.606,0.527,-0.608,0.52,-1.059,0.712,0.431,1.584,-0.455,-0.204,1.688,0.262,-1.208,0.029,0.003,-0.893,0.421,-1.947,0.193,train
-0.606,-0.587,1.543,-0.796,-1.599,1.163,0.909,0.086,0.709,-1.18,-0.548,-1.082,0.808,-0.573,0.999,-0.553,-0.99,1.688,0.206,-1.271,0.018,-0.373,-0.497,0.899,-1.366,-0.244,train
-0.338,0.42,1.047,-0.917,-1.257,1.205,0.912,0.945,0.165,-1.408,-0.997,-1.167,0.899,0.429,1.235,-0.768,-0.651,1.687,0.483,-1.52,-0.013,0.141,-1.067,0.288,-0.869,0.235,train
0.185,0.301,0.774,-0.89,-0.361,1.079,0.939,0.691,0.418,-0.536,0.023,-1.336,0.88,-0.219,0.977,-0.319,-0.586,1.396,0.413,-1.359,0.293,0.492,-1.24,0.591,-0.581,0.137,train
0.425,0.053,1.285,-0.913,-0.271,1.126,0.939,0.478,0.984,-0.564,0.258,-0.943,0.853,0.082,0.878,-0.319,-0.197,1.396,0.38,-0.953,-0.229,0.214,-0.646,0.724,-1.326,0.315,train
0.363,0.045,1.44,-0.913,-1.053,1.224,0.928,0.547,0.775,-0.951,-0.643,-0.877,1.068,0.54,0.778,-0.359,-0.2,1.259,0.32,-0.925,-0.378,0.003,-0.572,0.666,-1.359,0.294,train
0.44,0.375,0.758,-0.795,-0.266,1.186,0.948,0.761,0.822,-0.544,-0.468,-0.881,1.046,0.528,0.513,-0.227,-0.203,1.259,0.424,-1.06,0.656,0.394,-0.349,0.925,-0.55,0.162,train
0.707,0.496,0.914,-0.795,-0.031,1.105,0.958,0.973,0.734,-0.405,0.035,-0.901,0.992,0.591,0.331,-0.092,-0.197,1.001,0.488,-1.06,0.306,0.576,-0.349,0.729,-1.001,0.603,train
0.863,0.323,1.09,-0.715,-0.012,1.133,0.939,0.829,1.084,-0.289,-0.521,-0.449,1.103,0.704,0.587,-0.092,-0.173,0.743,0.48,-0.498,1.062,0.412,-0.349,1.001,-0.929,0.836,train
0.428,-0.057,1.863,-0.666,-0.019,1.184,0.939,0.451,1.311,-0.408,0.045,-0.407,1.103,0.254,0.794,-0.068,0.692,0.537,0.263,-0.327,0.29,0.379,0.631,1.345,-2.052,0.483,train
-0.318,-0.402,1.865,-0.764,-1.143,1.312,0.976,0.219,0.989,-1.285,-0.857,-0.427,1.173,0.26,0.519,-0.454,0.289,0.537,0.178,-0.798,1.032,-0.173,0.72,1.013,-2.172,0.06,train
-1.231,0.288,1.112,-0.886,-1.984,1.291,1.001,0.798,0.287,-1.738,-0.639,-1.03,1.18,0.25,0.351,-0.957,0.248,0.503,0.493,-1.43,1.583,0.235,0.324,0.466,-0.908,-0.159,train
-0.409,0.421,0.584,-0.913,-1.496,1.283,1.013,1.005,0.139,-1.47,-0.965,-1.331,1.178,0.249,0.693,-0.97,0.227,0.259,0.523,-1.416,0.675,0.455,0.252,-0.053,0.042,0.068,train
-0.102,0.224,1.432,-1.06,-1.032,1.308,1.057,0.77,0.41,-1.184,-0.488,-1.486,1.118,0.074,0.834,-0.865,0.251,-0.036,0.31,-1.184,1.04,0.587,0.245,0.054,-1.722,0.092,train
-0.424,-0.043,0.883,-1.06,-1.393,1.326,1.057,0.725,0.316,-1.278,-0.57,-1.487,1.1,0.072,1.272,-0.835,0.245,-0.302,0.441,-1.356,0.949,0.133,0.245,0.367,-0.201,0.12,train
0.049,-0.126,1.212,-1.06,-1.027,1.332,1.132,0.585,0.484,-0.949,-0.927,-1.487,1.129,0.072,1.155,-0.835,0.247,-0.301,0.374,-1.197,1.765,0.3,0.245,0.347,-0.826,0.113,train
0.559,0.161,0.693,-1.006,-0.572,1.29,1.139,1.023,0.442,-0.988,-0.139,-1.258,1.129,0.072,1.182,-0.597,0.26,-0.305,0.485,-1.145,1.374,0.218,0.245,0.503,-0.42,0.469,train
0.327,-0.043,1.24,-0.992,-0.832,1.37,1.142,0.518,0.863,-0.67,-0.572,-0.979,1.163,0.383,1.358,-0.508,0.245,-0.303,0.309,-0.798,1.837,0.274,0.245,0.888,-0.968,0.355,train
0.45,-0.058,1.054,-0.918,-0.818,1.419,1.166,0.66,0.865,-0.734,0.302,-0.886,1.172,0.06,0.997,-0.444,0.246,-0.303,0.379,-0.798,0.026,0.069,0.245,0.957,-0.951,0.231,train
-0.215,0.161,0.471,-0.869,-0.638,1.457,1.166,0.286,0.739,-0.544,-1.268,-0.966,1.146,0.073,1.7,-0.407,0.239,-0.341,0.312,-0.999,1.395,0.069,0.245,0.913,0.36,0.083,train
0.464,0.477,0.529,-0.845,-0.227,1.314,1.208,0.645,0.726,-0.151,-0.6,-0.982,0.889,0.201,1.028,-0.438,0.247,-0.62,0.424,-1.124,0.851,0.363,0.245,0.709,-0.066,0.368,train
0.539,0.305,1.054,-0.847,-0.161,1.281,1.172,0.515,0.905,0.224,0.057,-0.982,0.864,0.247,1.157,-0.015,0.241,-0.621,0.377,-0.626,0.772,0.514,0.245,0.898,-1.099,0.465,train
0.57,0.403,0.849,-0.659,-0.152,1.302,1.155,0.631,1.172,-0.05,-0.348,-0.496,1.01,0.252,0.883,0.024,0.243,-0.621,0.422,-0.377,1.788,0.367,0.245,1.141,-0.435,0.45,train
0.669,0.454,0.686,-0.645,-0.011,1.258,1.144,0.717,0.968,-0.006,-0.69,-0.336,1.01,0.253,1.424,0.142,0.242,-0.621,0.45,-0.335,1.667,0.551,0.245,0.959,-0.533,0.799,train
0.698,0.448,0.824,-0.537,0.044,1.211,1.144,0.656,1.282,0.047,0.432,-0.321,0.977,0.261,1.041,0.068,0.243,-0.621,0.37,-0.335,0.336,0.568,0.245,1.419,-0.877,0.563,train
0.505,0.28,0.672,-0.494,-0.41,1.243,1.109,0.252,1.155,-0.225,-0.93,-0.182,0.949,0.248,1.218,0.068,0.255,-0.886,0.36,-0.237,1.008,0.315,0.245,1.183,-0.307,0.41,train
0.64,0.451,0.785,-0.497,-0.099,1.17,1.088,0.668,0.749,-0.313,-0.403,-0.217,0.814,0.257,0.998,-0.066,0.255,-0.886,0.436,-0.438,0.499,0.603,0.245,0.826,-0.662,0.536,train
0.646,0.511,0.731,-0.497,-0.15,1.199,1.077,0.652,0.721,-0.052,-1.33,-0.394,0.814,0.344,0.88,-0.029,0.248,-0.886,0.447,-0.421,0.152,0.603,0.245,0.717,-0.51,0.583,train
0.618,0.607,0.642,-0.494,0.197,1.101,1.077,0.667,0.913,-0.031,-0.192,-0.367,0.867,0.346,0.883,0.044,0.244,-0.886,0.462,-0.371,0.189,0.669,0.245,1.088,-0.589,0.452,train
0.717,0.699,0.38,-0.433,0.396,1.083,1.077,0.654,1.12,0.263,-0.225,-0.367,1.02,0.349,0.857,0.167,0.249,-0.888,0.433,-0.27,-0.093,0.735,0.245,1.092,0.194,0.499,train
0.758,0.747,0.675,-0.38,0.128,1.133,1.029,0.95,1.021,0.323,-1.358,-0.155,0.984,0.34,1.101,0.493,0.254,-0.93,0.484,-0.27,-0.015,0.837,0.245,0.934,-0.192,0.451,train
0.598,0.565,0.341,-0.357,0.278,1.078,1.032,0.569,0.806,0.233,0.086,-0.116,0.999,0.351,1.157,0.598,0.254,-1.189,0.415,0.034,-0.344,0.841,0.245,1.177,-0.096,0.412,train
0.351,0.283,0.152,-0.284,0.326,1.12,1.033,0.319,1.227,0.467,-1.368,0.077,0.786,0.345,1.659,0.409,0.262,-1.189,0.291,0.059,0.613,0.711,0.245,1.057,0.534,0.496,train
0.446,0.095,-0.033,-0.287,0.516,0.967,1.057,0.122,0.978,0.342,-1.298,0.322,0.49,0.42,2.125,0.096,0.257,-1.19,0.309,0.135,0.113,0.373,0.245,1.34,0.308,0.46,train
0.66,0.422,0.523,-0.321,0.438,0.892,1.057,0.433,0.888,0.666,-0.235,0.322,0.373,0.521,2.029,0.03,0.259,-1.191,0.355,0.356,0.23,0.342,0.245,0.772,-0.941,0.937,train
0.726,0.24,0.824,-0.313,-0.055,0.983,0.98,0.485,1.126,0.384,-0.393,0.443,0.402,0.536,1.301,0.052,0.239,-1.19,0.365,0.356,-0.404,0.319,0.245,1.137,-0.891,0.594,train
0.125,-0.105,0.401,-0.316,-0.254,1.066,1.013,0.338,1.571,0.003,0.008,0.005,0.748,0.541,0.763,-0.429,0.254,-1.19,0.249,-0.232,-0.281,0.365,0.245,1.088,0.455,0.469,train
-0.788,-1.125,-0.185,-0.435,-0.276,0.963,1.029,-0.741,0.789,-0.375,-0.476,-0.141,0.761,0.983,0.843,-1.005,0.25,-1.189,-0.041,-0.342,0.086,-0.04,0.245,1.204,1.121,-0.685,train
0.007,-0.36,0.131,-0.472,-0.141,0.849,0.961,-0.23,-0.406,-0.124,-0.572,-0.313,0.129,0.799,1.503,-1.009,0.249,-1.189,0.228,-0.342,0.479,-0.471,0.245,-0.404,-0.285,-0.046,train
0.388,0.229,0.604,-0.454,-0.328,0.88,0.961,0.291,-0.312,-0.016,-0.146,-0.313,0.196,0.443,1.202,-0.557,0.243,-1.189,0.317,-0.355,0.506,0.129,0.245,-0.394,-0.912,0.216,train
0.343,0.252,0.594,-0.409,-0.55,0.922,0.875,0.496,0.614,-0.372,-0.513,-0.546,0.537,0.437,1.451,-0.223,0.248,-1.189,0.352,-0.657,1.189,0.192,0.245,0.651,-0.558,0.306,train
0.354,0.15,0.539,-0.409,-0.473,0.952,0.903,0.432,0.819,-0.429,-0.421,-0.795,0.543,0.447,1.599,-0.223,0.247,-1.19,0.364,-0.758,-0.309,0.382,0.245,0.849,-0.281,0.414,train
0.082,0.276,0.713,-0.372,-0.546,0.975,0.917,0.224,0.778,-0.566,0.218,-0.877,0.618,0.429,1.447,-0.271,0.246,-1.19,0.327,-0.923,0.228,0.421,0.245,0.989,-0.772,0.356,train
-0.2,0.084,0.328,-0.372,-0.576,0.958,0.965,0.049,1.116,-0.467,-0.698,-1.06,0.661,0.441,1.366,-0.504,0.247,0.683,0.252,-1.042,0.701,0.348,0.245,1.106,0.311,0.051,train
0.129,0.125,0.417,-0.381,-0.697,0.923,0.965,0.465,0.591,-0.616,-0.596,-1.06,0.521,0.441,1.237,-0.472,0.243,0.683,0.399,-1.023,0.431,0.348,0.245,0.378,-0.285,0.202,train
0.318,0.344,0.217,-0.409,-0.174,0.893,0.917,0.434,0.639,-0.297,-0.459,-1.112,0.601,0.433,1.418,-0.357,0.242,0.45,0.332,-0.882,0.55,0.513,0.245,0.662,0.27,0.173,train
0.536,0.394,0.339,-0.365,-0.197,0.906,0.9,0.538,0.65,-0.192,-1.259,-0.876,0.646,0.434,1.394,-0.224,0.253,-1.19,0.394,-0.882,0.584,0.58,0.245,0.493,-0.066,0.533,train
0.732,0.424,0.425,-0.365,-0.175,0.934,0.892,0.677,0.901,-0.166,-0.367,-0.798,0.68,0.435,1.265,-0.224,0.249,-1.189,0.427,-0.656,-0.04,0.65,0.245,0.935,-0.457,0.363,train
0.556,0.357,0.563,-0.372,-0.515,1.065,0.936,0.609,0.593,-0.455,-0.971,-0.651,0.777,0.441,0.943,0.073,0.254,-0.874,0.417,-0.729,1.445,0.481,0.245,0.674,-0.348,0.316,train
0.65,0.365,0.613,-0.371,-0.383,1.086,0.936,0.658,0.673,-0.605,-0.121,-0.651,0.876,0.434,0.887,0.102,0.244,0.066,0.417,-0.729,0.855,0.588,0.245,0.639,-0.587,0.383,train
-0.276,-0.075,1.302,-0.424,-1.287,1.187,0.989,0.34,0.854,-0.988,-0.451,-0.847,0.9,0.424,1.126,0.1,0.248,1.144,0.281,-1.258,1.677,0.326,0.245,0.666,-1.794,0.251,train
-1.582,-0.11,1.02,-0.494,-2.358,1.271,1.016,0.626,0.393,-2.07,-0.931,-1.123,1.2,0.078,0.988,-0.595,0.246,1.534,0.498,-1.71,-0.101,0.079,0.245,0.72,-0.501,-0.318,train
-1.848,0.181,0.854,-0.622,-2.37,1.285,1.029,0.817,0.162,-2.24,0.311,-1.745,1.2,-0.521,0.485,-0.867,-0.344,1.545,0.556,-1.794,-0.32,0.417,-0.289,0.099,-0.636,-0.448,train
-2.608,-1.21,1.136,-0.706,-2.77,1.455,1.07,0.484,0.665,-2.932,-1.117,-1.745,1.61,-0.843,1.015,-1.439,-0.646,1.545,0.333,-1.835,0.616,0.549,-0.943,0.332,0.486,-1.21,train
-3.521,-3.303,0.154,-0.862,-2.938,1.316,1.07,-1.467,0.191,-3.251,-0.95,-1.887,1.528,-0.011,0.782,-1.999,-0.316,1.545,-0.002,-1.784,0.144,0.339,-0.943,-0.064,1.462,-1.725,train
-1.619,-1.299,0.052,-1.235,-0.853,1.151,1.142,-1.393,-1.225,-1.754,-0.257,-1.496,0.617,0.251,0.729,-1.081,-0.095,0.119,0.134,-1.402,-0.066,-0.438,-0.646,-0.634,-0.01,-1.532,train
-0.167,0.009,0.335,-1.255,-0.193,1.142,1.099,0.207,-0.849,-0.465,0.283,-1.496,0.617,0.167,0.643,0.267,0.257,0.119,0.261,-1.325,-0.474,0.076,0.255,-1.1,-0.05,-0.854,train
-0.026,-0.035,0.259,-0.749,0.113,1.145,1.077,0.184,-0.245,-0.039,-0.459,-0.833,0.653,0.223,0.777,0.607,0.253,0.116,0.223,-0.731,0.138,0.319,0.245,-0.294,0.378,0.479,train
-0.06,-0.285,0.124,-0.38,0.312,1.052,1.072,-0.271,0.28,-0.028,-0.953,-0.436,0.351,0.343,1.354,0.291,0.26,-0.007,0.244,-0.731,0.318,-0.047,0.245,0.068,0.177,0.563,train
0.136,-0.082,-0.216,-0.227,0.416,0.949,1.072,-0.045,1.092,0.248,-0.196,-0.303,0.351,0.336,1.47,0.033,0.249,-1.189,0.218,-0.426,-0.04,0.061,0.245,0.911,0.654,0.119,train
0.543,0.57,0.212,-0.093,0.416,0.919,0.991,0.27,0.615,0.592,-1.229,0.266,0.132,0.521,1.46,0.282,0.257,-1.189,0.379,-0.093,0.148,0.122,0.245,0.378,-0.195,0.608,train
0.42,0.264,-0.038,0.008,0.431,0.868,0.974,0.024,0.998,0.644,-0.123,0.266,0.217,0.52,1.354,0.317,0.263,-1.189,0.278,-0.027,0.119,0.416,0.245,1.151,-0.125,0.299,train
0.446,0.091,-0.007,0.065,0.441,0.852,0.965,0.12,1.308,0.689,-1.088,0.603,0.261,0.525,1.582,0.343,0.237,-1.189,0.281,0.269,0.337,0.392,0.245,1.341,0.134,0.364,train
0.669,0.576,0.817,0.065,0.402,0.825,0.899,0.343,1.32,0.622,-0.333,0.594,0.291,0.398,1.176,0.516,0.207,-1.189,0.298,0.257,-0.073,0.488,0.245,1.352,-1.075,0.792,train
-0.877,-1.22,-0.509,-0.023,-0.766,0.675,0.899,-1.226,2.146,-0.596,-0.669,0.591,0.466,0.532,1.6,-0.58,0.271,-1.19,-0.129,0.023,0.415,0.036,-0.131,2.347,1.636,-0.869,train
0.049,0.073,0.182,-0.137,-0.352,0.583,0.787,-0.315,0.618,-0.075,-0.039,0.221,-0.027,0.531,1.129,-0.58,0.336,-1.19,0.239,-0.139,-0.379,-0.188,0.305,0.482,-0.905,0.293,train
-0.026,0.283,0.168,-0.193,-0.038,0.675,0.765,0.085,0.904,-0.019,-1.085,0.124,0.183,0.521,1.391,-0.627,0.353,-1.191,0.194,-0.227,0.077,0.172,0.344,0.899,0.355,-0.014,train
-0.304,-0.234,-0.301,-0.312,-0.116,0.593,0.754,-0.529,0.401,-0.279,-0.378,-0.362,0.123,0.527,0.884,-1.063,0.344,-1.189,0.042,-0.431,0.199,0.07,0.364,0.759,0.551,-0.344,train
0.018,0.053,-0.187,-0.325,-0.075,0.575,0.684,0.033,-0.195,-0.081,-0.047,-0.558,-0.058,0.516,1.24,-0.919,0.341,-1.19,0.248,-0.461,0.111,0.016,0.364,-0.154,0.217,0.091,train
0.235,0.418,0.148,-0.321,-0.39,0.647,0.684,0.252,-0.206,-0.226,-0.252,-0.558,0.057,0.522,1.351,-0.651,0.341,-0.025,0.337,-0.461,0.617,0.282,0.364,-0.175,-0.265,0.113,train
0.127,0.227,0.361,-0.321,-0.773,0.744,0.66,0.362,0.03,-0.767,-0.566,-0.768,0.381,0.166,0.856,-0.597,-0.195,0.617,0.347,-0.768,1.282,0.447,-0.139,-0.001,-0.346,0.056,train
0.075,0.389,0.192,-0.321,-0.612,0.767,0.699,0.226,0.481,-0.544,-1.172,-0.818,0.497,0.163,1.199,-0.585,-0.194,1.258,0.283,-1.056,0.634,0.559,-0.289,-0.029,0.158,0.242,train
0.578,0.329,0.424,-0.269,-0.415,0.776,0.719,0.605,0.795,-0.615,0.182,-1.069,0.453,0.153,0.631,-0.585,-0.201,0.837,0.454,-1.056,-0.031,0.56,-0.349,0.808,-0.738,0.397,train
0.199,0.558,0.551,-0.222,-0.575,0.933,0.719,0.677,1.042,-0.577,-0.562,-1.052,0.638,0.165,0.763,-0.313,-0.196,0.683,0.412,-0.905,-0.148,0.528,-0.349,0.999,-0.248,0.294,train
0.443,0.573,0.089,-0.203,0.018,0.901,0.719,0.627,1.35,-0.133,-1.177,-1.052,0.679,0.164,0.584,-0.221,-0.195,0.142,0.392,-0.858,0.214,0.754,-0.349,1.204,0.504,0.354,train
0.779,1.004,0.454,-0.071,0.266,0.884,0.748,1.035,1.111,0.173,-0.606,-0.785,0.642,0.159,0.372,0.01,-0.192,-1.189,0.503,-0.542,0.678,0.939,-0.349,0.98,-0.22,0.689,train
0.022,-0.057,-0.1,-0.108,0.635,0.864,0.753,0.142,1.467,0.125,-1.202,-0.685,0.587,0.266,0.693,-0.413,-0.201,-1.189,0.248,0.076,0.593,0.801,-0.349,1.494,0.826,0.156,train
0.365,0.368,0.271,-0.108,0.339,0.854,0.755,0.369,0.62,0.283,-0.589,-0.182,0.426,0.342,0.632,-0.316,-0.212,-1.189,0.322,0.28,0.198,0.581,-0.349,0.638,-0.025,0.43,train
0.532,0.642,0.174,-0.078,0.256,0.848,0.733,0.404,0.457,0.215,-1.284,-0.047,0.432,0.343,1.244,-0.358,-0.193,-1.189,0.416,0.101,1.293,0.617,-0.349,0.452,-0.113,0.58,train
0.448,0.761,0.912,-0.078,-0.057,0.813,0.733,0.454,0.485,-0.024,0.128,-0.222,0.427,0.267,0.625,-0.358,-0.196,-1.189,0.28,-0.075,0.072,0.807,-0.349,0.526,-1.301,0.285,train
-0.19,0.393,0.581,-0.074,-0.894,0.903,0.715,0.393,0.322,-0.691,-1.0,-0.502,0.426,0.068,1.438,-0.46,-0.195,-1.19,0.385,-0.77,1.098,0.402,-0.349,0.367,-0.213,0.134,train
-0.131,0.564,0.256,-0.082,-0.751,0.858,0.742,0.377,0.286,-0.657,-1.061,-1.001,0.591,0.064,1.486,-0.461,-0.185,0.969,0.376,-0.822,0.797,0.612,-0.349,0.255,-0.056,0.212,train
0.343,0.408,0.112,-0.082,-0.463,0.775,0.755,0.331,0.583,-0.557,-0.249,-1.043,0.466,0.074,1.488,-0.462,-0.189,0.969,0.365,-0.946,0.621,0.763,-0.349,0.548,-0.012,0.235,train
0.437,0.108,1.018,-0.082,-0.692,0.868,0.746,0.371,0.66,-0.556,-0.883,-1.072,0.561,0.073,1.993,-0.418,-0.199,0.969,0.307,-0.915,-0.094,0.629,-0.349,0.623,-1.31,0.264,train
0.357,0.51,0.436,-0.081,-0.299,0.89,0.746,0.61,0.796,-0.541,-0.266,-1.04,0.65,0.075,1.654,-0.432,-0.193,0.969,0.397,-1.032,0.33,0.38,-0.349,0.802,-0.139,0.324,train
0.555,0.449,0.579,-0.074,0.019,0.967,0.812,0.684,0.861,-0.3,-1.309,-0.997,0.65,0.074,1.313,-0.432,-0.196,0.969,0.413,-1.032,1.825,0.667,-0.349,0.841,-0.586,0.556,train
0.827,0.622,0.487,-0.033,0.499,0.907,0.825,0.84,0.96,-0.269,-0.194,-0.78,0.731,0.066,1.047,-0.204,-0.199,-0.018,0.468,-0.692,-0.028,0.688,-0.349,1.144,-0.775,0.648,train
0.553,0.451,0.366,0.022,0.117,0.929,0.831,0.513,0.965,0.115,-0.556,-0.313,0.817,0.08,1.22,-0.238,-0.194,-0.302,0.346,-0.386,0.449,0.615,-0.349,1.18,-0.008,0.669,train
0.79,0.631,0.319,-0.022,0.332,0.895,0.84,0.823,0.901,0.22,-0.449,-0.313,0.817,0.08,1.189,-0.252,-0.196,-1.189,0.449,-0.177,0.423,0.651,-0.349,0.873,-0.076,0.816,train
0.674,0.544,0.288,0.57,0.332,0.864,0.84,0.674,0.969,0.407,-0.267,0.081,0.714,0.07,1.189,-0.228,-0.187,-1.189,0.382,-0.177,-0.108,0.832,-0.349,0.912,0.079,0.481,train
0.444,0.491,0.321,0.706,0.474,0.861,0.814,0.404,0.436,0.608,-0.278,0.136,0.615,0.067,0.983,-0.192,-0.188,-1.189,0.373,0.177,0.041,0.722,-0.349,0.861,-0.112,0.322,train
0.593,0.821,0.163,0.742,0.402,0.833,0.797,0.598,0.83,0.523,-1.556,0.411,0.524,0.067,1.418,-0.121,-0.188,-1.189,0.392,0.338,0.993,0.778,-0.349,0.752,0.304,0.466,train
0.805,0.594,0.303,0.851,0.539,0.749,0.789,0.641,0.63,0.712,-1.242,0.487,0.399,0.072,1.346,0.068,-0.194,-1.189,0.432,0.39,1.118,0.834,-0.349,0.733,-0.566,0.557,train
0.729,0.431,0.696,0.579,0.116,0.785,0.732,0.43,1.041,0.46,-0.614,0.363,0.49,0.073,0.721,0.196,-0.199,-1.078,0.361,0.147,-0.119,0.693,-0.349,0.851,-0.492,0.611,train
0.323,0.396,0.555,0.61,-0.251,0.843,0.732,0.295,1.37,-0.033,-0.992,0.363,0.667,0.064,0.462,0.04,-0.192,0.533,0.341,-0.289,0.166,0.578,-0.349,1.198,-0.155,0.46,train
0.256,0.346,0.068,0.54,0.232,0.773,0.744,0.118,1.044,0.047,-1.448,-0.292,0.718,0.077,0.672,-0.227,-0.199,0.541,0.318,-0.393,1.444,0.546,-0.349,1.359,0.286,0.383,train
0.377,0.329,0.706,0.607,0.113,0.778,0.716,0.366,0.931,-0.362,-0.099,-0.292,0.363,0.067,0.408,-0.227,0.162,0.631,0.332,-0.344,1.532,0.59,-0.25,0.908,-1.327,0.464,train
0.062,0.207,0.851,0.609,-0.88,0.838,0.702,0.324,0.522,-0.829,0.129,-0.538,0.545,0.262,0.75,-0.48,0.071,1.109,0.387,-0.344,-0.063,0.225,0.126,0.754,-0.947,0.202,train
-0.89,-0.149,1.319,0.639,-1.752,0.975,0.732,0.125,0.198,-1.584,-2.038,-1.247,0.738,0.065,1.215,-0.893,-0.192,1.245,0.305,-1.237,1.399,0.003,-0.289,0.11,-0.729,-0.026,train
-1.641,0.76,0.297,0.639,-2.393,0.825,0.732,0.469,-0.23,-1.676,-1.592,-1.617,0.927,-1.085,1.497,-1.297,-0.201,1.259,0.458,-1.701,0.938,0.676,-0.289,0.238,0.332,-0.331,train
-0.328,0.613,0.243,0.745,-0.824,0.737,0.704,0.638,-0.272,-0.712,-1.684,-1.6,0.671,0.073,1.94,-0.971,-0.198,1.259,0.451,-1.435,1.161,0.891,-0.349,-0.267,-0.241,-0.033,train
0.129,0.362,0.095,0.793,-0.228,0.636,0.695,0.128,0.45,-0.125,-1.301,-1.6,0.648,0.062,1.635,-0.795,-0.302,0.826,0.287,-1.435,0.019,0.891,-0.349,0.545,0.119,-0.06,train
0.12,-0.024,1.094,0.882,-0.429,0.714,0.691,-0.013,0.444,-0.356,-0.021,-1.036,0.357,0.067,1.115,-0.795,-0.24,0.826,0.218,-1.009,0.319,0.504,-0.349,0.323,-1.629,0.225,train
-0.555,-0.071,0.921,0.882,-1.388,0.902,0.75,0.291,0.552,-1.228,-1.256,-0.976,0.592,-1.223,0.955,-0.806,-0.192,0.826,0.338,-1.203,-0.124,0.013,-0.349,0.59,-0.469,-0.129,train
-0.222,0.15,0.732,1.038,-0.958,0.938,0.75,0.449,0.502,-1.129,-1.537,-1.18,0.71,0.076,1.096,-0.82,-0.203,0.826,0.373,-1.466,1.042,0.199,-0.349,0.424,-0.156,0.056,train
0.458,0.427,0.335,1.018,-0.021,0.809,0.785,0.6,0.482,-0.816,-0.762,-1.269,0.658,0.071,1.218,-0.747,-0.194,0.826,0.448,-1.232,0.814,0.486,-0.349,0.67,-0.194,0.309,train
0.653,0.195,0.827,1.136,-0.254,0.865,0.792,0.585,0.839,-0.32,-1.159,-1.099,0.697,0.069,1.161,-0.528,-0.186,0.826,0.344,-0.747,1.16,0.44,-0.349,0.681,-0.158,0.52,train
